SalePrice,DatasetSource,PriceUnit,PriceSegment
55.0,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
58.0,bengaluru_house_prices,lakh_INR,standard
173.0,bengaluru_house_prices,lakh_INR,luxury
55.0,bengaluru_house_prices,lakh_INR,standard
119.0,bengaluru_house_prices,lakh_INR,premium
367.0,bengaluru_house_prices,lakh_INR,luxury
95.45,bengaluru_house_prices,lakh_INR,premium
292.0,bengaluru_house_prices,lakh_INR,luxury
150.0,bengaluru_house_prices,lakh_INR,luxury
217.0,bengaluru_house_prices,lakh_INR,luxury
130.0,bengaluru_house_prices,lakh_INR,luxury
50.66,bengaluru_house_prices,lakh_INR,standard
65.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
48.0,bengaluru_house_prices,lakh_INR,budget
28.0,bengaluru_house_prices,lakh_INR,budget
58.0,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
80.0,bengaluru_house_prices,lakh_INR,premium
40.0,bengaluru_house_prices,lakh_INR,budget
220.0,bengaluru_house_prices,lakh_INR,luxury
100.0,bengaluru_house_prices,lakh_INR,premium
75.0,bengaluru_house_prices,lakh_INR,premium
1200.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
130.0,bengaluru_house_prices,lakh_INR,luxury
95.0,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
145.0,bengaluru_house_prices,lakh_INR,luxury
65.5,bengaluru_house_prices,lakh_INR,standard
450.0,bengaluru_house_prices,lakh_INR,luxury
250.0,bengaluru_house_prices,lakh_INR,luxury
74.5,bengaluru_house_prices,lakh_INR,premium
135.0,bengaluru_house_prices,lakh_INR,luxury
75.0,bengaluru_house_prices,lakh_INR,premium
130.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
106.0,bengaluru_house_prices,lakh_INR,premium
73.0,bengaluru_house_prices,lakh_INR,standard
199.0,bengaluru_house_prices,lakh_INR,luxury
76.0,bengaluru_house_prices,lakh_INR,premium
58.99,bengaluru_house_prices,lakh_INR,standard
185.0,bengaluru_house_prices,lakh_INR,luxury
25.0,bengaluru_house_prices,lakh_INR,budget
140.0,bengaluru_house_prices,lakh_INR,luxury
31.0,bengaluru_house_prices,lakh_INR,budget
106.0,bengaluru_house_prices,lakh_INR,premium
45.0,bengaluru_house_prices,lakh_INR,budget
37.0,bengaluru_house_prices,lakh_INR,budget
77.0,bengaluru_house_prices,lakh_INR,premium
39.71,bengaluru_house_prices,lakh_INR,budget
52.0,bengaluru_house_prices,lakh_INR,standard
85.0,bengaluru_house_prices,lakh_INR,premium
125.0,bengaluru_house_prices,lakh_INR,luxury
67.0,bengaluru_house_prices,lakh_INR,standard
90.0,bengaluru_house_prices,lakh_INR,premium
32.5,bengaluru_house_prices,lakh_INR,budget
55.0,bengaluru_house_prices,lakh_INR,standard
44.0,bengaluru_house_prices,lakh_INR,budget
98.0,bengaluru_house_prices,lakh_INR,premium
64.0,bengaluru_house_prices,lakh_INR,standard
42.0,bengaluru_house_prices,lakh_INR,budget
95.0,bengaluru_house_prices,lakh_INR,premium
42.0,bengaluru_house_prices,lakh_INR,budget
53.55,bengaluru_house_prices,lakh_INR,standard
54.39,bengaluru_house_prices,lakh_INR,standard
63.0,bengaluru_house_prices,lakh_INR,standard
294.0,bengaluru_house_prices,lakh_INR,luxury
56.87,bengaluru_house_prices,lakh_INR,standard
46.0,bengaluru_house_prices,lakh_INR,budget
41.0,bengaluru_house_prices,lakh_INR,budget
101.0,bengaluru_house_prices,lakh_INR,premium
45.0,bengaluru_house_prices,lakh_INR,budget
83.0,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
215.0,bengaluru_house_prices,lakh_INR,luxury
140.0,bengaluru_house_prices,lakh_INR,luxury
106.0,bengaluru_house_prices,lakh_INR,premium
75.0,bengaluru_house_prices,lakh_INR,premium
70.0,bengaluru_house_prices,lakh_INR,standard
131.0,bengaluru_house_prices,lakh_INR,luxury
223.0,bengaluru_house_prices,lakh_INR,luxury
40.05,bengaluru_house_prices,lakh_INR,budget
58.0,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
60.0,bengaluru_house_prices,lakh_INR,standard
26.0,bengaluru_house_prices,lakh_INR,budget
120.0,bengaluru_house_prices,lakh_INR,premium
42.0,bengaluru_house_prices,lakh_INR,budget
135.0,bengaluru_house_prices,lakh_INR,luxury
45.12,bengaluru_house_prices,lakh_INR,budget
100.0,bengaluru_house_prices,lakh_INR,premium
207.0,bengaluru_house_prices,lakh_INR,luxury
90.0,bengaluru_house_prices,lakh_INR,premium
110.0,bengaluru_house_prices,lakh_INR,premium
28.0,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
88.0,bengaluru_house_prices,lakh_INR,premium
225.0,bengaluru_house_prices,lakh_INR,luxury
36.0,bengaluru_house_prices,lakh_INR,budget
38.0,bengaluru_house_prices,lakh_INR,budget
67.0,bengaluru_house_prices,lakh_INR,standard
305.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
46.38,bengaluru_house_prices,lakh_INR,budget
45.0,bengaluru_house_prices,lakh_INR,budget
104.0,bengaluru_house_prices,lakh_INR,premium
53.33,bengaluru_house_prices,lakh_INR,standard
42.83,bengaluru_house_prices,lakh_INR,budget
118.0,bengaluru_house_prices,lakh_INR,premium
70.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
45.95,bengaluru_house_prices,lakh_INR,budget
42.0,bengaluru_house_prices,lakh_INR,budget
50.0,bengaluru_house_prices,lakh_INR,budget
50.0,bengaluru_house_prices,lakh_INR,budget
107.0,bengaluru_house_prices,lakh_INR,premium
62.5,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
126.0,bengaluru_house_prices,lakh_INR,luxury
90.2,bengaluru_house_prices,lakh_INR,premium
57.0,bengaluru_house_prices,lakh_INR,standard
56.0,bengaluru_house_prices,lakh_INR,standard
52.0,bengaluru_house_prices,lakh_INR,standard
95.0,bengaluru_house_prices,lakh_INR,premium
54.21,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
75.0,bengaluru_house_prices,lakh_INR,premium
185.0,bengaluru_house_prices,lakh_INR,luxury
120.0,bengaluru_house_prices,lakh_INR,premium
80.0,bengaluru_house_prices,lakh_INR,premium
29.99,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
37.0,bengaluru_house_prices,lakh_INR,budget
250.0,bengaluru_house_prices,lakh_INR,luxury
93.0,bengaluru_house_prices,lakh_INR,premium
115.0,bengaluru_house_prices,lakh_INR,premium
130.0,bengaluru_house_prices,lakh_INR,luxury
37.93,bengaluru_house_prices,lakh_INR,budget
139.0,bengaluru_house_prices,lakh_INR,luxury
80.0,bengaluru_house_prices,lakh_INR,premium
82.0,bengaluru_house_prices,lakh_INR,premium
40.43,bengaluru_house_prices,lakh_INR,budget
43.75,bengaluru_house_prices,lakh_INR,budget
65.0,bengaluru_house_prices,lakh_INR,standard
350.0,bengaluru_house_prices,lakh_INR,luxury
33.0,bengaluru_house_prices,lakh_INR,budget
18.0,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
97.0,bengaluru_house_prices,lakh_INR,premium
109.0,bengaluru_house_prices,lakh_INR,premium
14.0,bengaluru_house_prices,lakh_INR,budget
20.0,bengaluru_house_prices,lakh_INR,budget
38.5,bengaluru_house_prices,lakh_INR,budget
332.0,bengaluru_house_prices,lakh_INR,luxury
145.0,bengaluru_house_prices,lakh_INR,luxury
50.0,bengaluru_house_prices,lakh_INR,budget
30.0,bengaluru_house_prices,lakh_INR,budget
94.99,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
370.0,bengaluru_house_prices,lakh_INR,luxury
240.0,bengaluru_house_prices,lakh_INR,luxury
105.0,bengaluru_house_prices,lakh_INR,premium
88.0,bengaluru_house_prices,lakh_INR,premium
135.0,bengaluru_house_prices,lakh_INR,luxury
70.0,bengaluru_house_prices,lakh_INR,standard
40.0,bengaluru_house_prices,lakh_INR,budget
59.0,bengaluru_house_prices,lakh_INR,standard
54.0,bengaluru_house_prices,lakh_INR,standard
230.0,bengaluru_house_prices,lakh_INR,luxury
70.0,bengaluru_house_prices,lakh_INR,standard
70.0,bengaluru_house_prices,lakh_INR,standard
154.0,bengaluru_house_prices,lakh_INR,luxury
98.0,bengaluru_house_prices,lakh_INR,premium
830.0,bengaluru_house_prices,lakh_INR,luxury
40.0,bengaluru_house_prices,lakh_INR,budget
36.85,bengaluru_house_prices,lakh_INR,budget
32.0,bengaluru_house_prices,lakh_INR,budget
125.0,bengaluru_house_prices,lakh_INR,luxury
235.0,bengaluru_house_prices,lakh_INR,luxury
62.0,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
89.0,bengaluru_house_prices,lakh_INR,premium
280.0,bengaluru_house_prices,lakh_INR,luxury
62.0,bengaluru_house_prices,lakh_INR,standard
47.0,bengaluru_house_prices,lakh_INR,budget
25.0,bengaluru_house_prices,lakh_INR,budget
86.28,bengaluru_house_prices,lakh_INR,premium
85.0,bengaluru_house_prices,lakh_INR,premium
220.0,bengaluru_house_prices,lakh_INR,luxury
15.0,bengaluru_house_prices,lakh_INR,budget
26.0,bengaluru_house_prices,lakh_INR,budget
55.0,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
65.0,bengaluru_house_prices,lakh_INR,standard
51.6,bengaluru_house_prices,lakh_INR,standard
57.0,bengaluru_house_prices,lakh_INR,standard
101.0,bengaluru_house_prices,lakh_INR,premium
58.0,bengaluru_house_prices,lakh_INR,standard
29.6,bengaluru_house_prices,lakh_INR,budget
56.41,bengaluru_house_prices,lakh_INR,standard
85.0,bengaluru_house_prices,lakh_INR,premium
51.0,bengaluru_house_prices,lakh_INR,standard
75.0,bengaluru_house_prices,lakh_INR,premium
110.0,bengaluru_house_prices,lakh_INR,premium
60.0,bengaluru_house_prices,lakh_INR,standard
160.0,bengaluru_house_prices,lakh_INR,luxury
50.0,bengaluru_house_prices,lakh_INR,budget
65.0,bengaluru_house_prices,lakh_INR,standard
40.25,bengaluru_house_prices,lakh_INR,budget
53.35,bengaluru_house_prices,lakh_INR,standard
100.0,bengaluru_house_prices,lakh_INR,premium
99.0,bengaluru_house_prices,lakh_INR,premium
90.0,bengaluru_house_prices,lakh_INR,premium
68.0,bengaluru_house_prices,lakh_INR,standard
200.0,bengaluru_house_prices,lakh_INR,luxury
120.0,bengaluru_house_prices,lakh_INR,premium
105.0,bengaluru_house_prices,lakh_INR,premium
70.0,bengaluru_house_prices,lakh_INR,standard
58.82,bengaluru_house_prices,lakh_INR,standard
40.0,bengaluru_house_prices,lakh_INR,budget
55.0,bengaluru_house_prices,lakh_INR,standard
600.0,bengaluru_house_prices,lakh_INR,luxury
68.0,bengaluru_house_prices,lakh_INR,standard
80.0,bengaluru_house_prices,lakh_INR,premium
56.0,bengaluru_house_prices,lakh_INR,standard
62.0,bengaluru_house_prices,lakh_INR,standard
195.0,bengaluru_house_prices,lakh_INR,luxury
65.0,bengaluru_house_prices,lakh_INR,standard
67.0,bengaluru_house_prices,lakh_INR,standard
350.0,bengaluru_house_prices,lakh_INR,luxury
41.0,bengaluru_house_prices,lakh_INR,budget
105.0,bengaluru_house_prices,lakh_INR,premium
155.0,bengaluru_house_prices,lakh_INR,luxury
50.79,bengaluru_house_prices,lakh_INR,standard
70.0,bengaluru_house_prices,lakh_INR,standard
52.0,bengaluru_house_prices,lakh_INR,standard
95.815,bengaluru_house_prices,lakh_INR,premium
89.0,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
90.0,bengaluru_house_prices,lakh_INR,premium
60.0,bengaluru_house_prices,lakh_INR,standard
180.0,bengaluru_house_prices,lakh_INR,luxury
50.0,bengaluru_house_prices,lakh_INR,budget
150.0,bengaluru_house_prices,lakh_INR,luxury
300.0,bengaluru_house_prices,lakh_INR,luxury
40.6,bengaluru_house_prices,lakh_INR,budget
185.0,bengaluru_house_prices,lakh_INR,luxury
37.0,bengaluru_house_prices,lakh_INR,budget
73.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
152.0,bengaluru_house_prices,lakh_INR,luxury
66.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
167.0,bengaluru_house_prices,lakh_INR,luxury
38.12,bengaluru_house_prices,lakh_INR,budget
550.0,bengaluru_house_prices,lakh_INR,luxury
47.0,bengaluru_house_prices,lakh_INR,budget
56.0,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
47.88,bengaluru_house_prices,lakh_INR,budget
185.0,bengaluru_house_prices,lakh_INR,luxury
100.0,bengaluru_house_prices,lakh_INR,premium
132.0,bengaluru_house_prices,lakh_INR,luxury
145.0,bengaluru_house_prices,lakh_INR,luxury
245.0,bengaluru_house_prices,lakh_INR,luxury
55.0,bengaluru_house_prices,lakh_INR,standard
59.01,bengaluru_house_prices,lakh_INR,standard
80.0,bengaluru_house_prices,lakh_INR,premium
110.0,bengaluru_house_prices,lakh_INR,premium
115.0,bengaluru_house_prices,lakh_INR,premium
58.0,bengaluru_house_prices,lakh_INR,standard
40.0,bengaluru_house_prices,lakh_INR,budget
66.65,bengaluru_house_prices,lakh_INR,standard
27.0,bengaluru_house_prices,lakh_INR,budget
58.0,bengaluru_house_prices,lakh_INR,standard
36.29,bengaluru_house_prices,lakh_INR,budget
37.8,bengaluru_house_prices,lakh_INR,budget
97.52,bengaluru_house_prices,lakh_INR,premium
43.0,bengaluru_house_prices,lakh_INR,budget
139.0,bengaluru_house_prices,lakh_INR,luxury
190.0,bengaluru_house_prices,lakh_INR,luxury
115.0,bengaluru_house_prices,lakh_INR,premium
500.0,bengaluru_house_prices,lakh_INR,luxury
399.0,bengaluru_house_prices,lakh_INR,luxury
150.0,bengaluru_house_prices,lakh_INR,luxury
87.5,bengaluru_house_prices,lakh_INR,premium
125.0,bengaluru_house_prices,lakh_INR,luxury
85.0,bengaluru_house_prices,lakh_INR,premium
268.0,bengaluru_house_prices,lakh_INR,luxury
199.0,bengaluru_house_prices,lakh_INR,luxury
90.0,bengaluru_house_prices,lakh_INR,premium
45.0,bengaluru_house_prices,lakh_INR,budget
329.0,bengaluru_house_prices,lakh_INR,luxury
52.0,bengaluru_house_prices,lakh_INR,standard
52.0,bengaluru_house_prices,lakh_INR,standard
38.0,bengaluru_house_prices,lakh_INR,budget
31.83,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
235.0,bengaluru_house_prices,lakh_INR,luxury
80.0,bengaluru_house_prices,lakh_INR,premium
48.06,bengaluru_house_prices,lakh_INR,budget
46.8,bengaluru_house_prices,lakh_INR,budget
25.0,bengaluru_house_prices,lakh_INR,budget
115.0,bengaluru_house_prices,lakh_INR,premium
50.79,bengaluru_house_prices,lakh_INR,standard
51.0,bengaluru_house_prices,lakh_INR,standard
85.0,bengaluru_house_prices,lakh_INR,premium
95.0,bengaluru_house_prices,lakh_INR,premium
90.0,bengaluru_house_prices,lakh_INR,premium
40.84,bengaluru_house_prices,lakh_INR,budget
580.0,bengaluru_house_prices,lakh_INR,luxury
350.0,bengaluru_house_prices,lakh_INR,luxury
45.0,bengaluru_house_prices,lakh_INR,budget
40.0,bengaluru_house_prices,lakh_INR,budget
65.0,bengaluru_house_prices,lakh_INR,standard
60.33,bengaluru_house_prices,lakh_INR,standard
39.5,bengaluru_house_prices,lakh_INR,budget
84.0,bengaluru_house_prices,lakh_INR,premium
49.5,bengaluru_house_prices,lakh_INR,budget
61.2,bengaluru_house_prices,lakh_INR,standard
90.5,bengaluru_house_prices,lakh_INR,premium
43.0,bengaluru_house_prices,lakh_INR,budget
25.0,bengaluru_house_prices,lakh_INR,budget
190.0,bengaluru_house_prices,lakh_INR,luxury
130.0,bengaluru_house_prices,lakh_INR,luxury
240.0,bengaluru_house_prices,lakh_INR,luxury
58.56,bengaluru_house_prices,lakh_INR,standard
90.0,bengaluru_house_prices,lakh_INR,premium
65.0,bengaluru_house_prices,lakh_INR,standard
53.0,bengaluru_house_prices,lakh_INR,standard
165.0,bengaluru_house_prices,lakh_INR,luxury
38.67,bengaluru_house_prices,lakh_INR,budget
68.0,bengaluru_house_prices,lakh_INR,standard
200.0,bengaluru_house_prices,lakh_INR,luxury
29.9,bengaluru_house_prices,lakh_INR,budget
68.0,bengaluru_house_prices,lakh_INR,standard
200.0,bengaluru_house_prices,lakh_INR,luxury
230.0,bengaluru_house_prices,lakh_INR,luxury
103.0,bengaluru_house_prices,lakh_INR,premium
100.0,bengaluru_house_prices,lakh_INR,premium
110.0,bengaluru_house_prices,lakh_INR,premium
63.0,bengaluru_house_prices,lakh_INR,standard
42.0,bengaluru_house_prices,lakh_INR,budget
58.0,bengaluru_house_prices,lakh_INR,standard
75.0,bengaluru_house_prices,lakh_INR,premium
73.0,bengaluru_house_prices,lakh_INR,standard
88.0,bengaluru_house_prices,lakh_INR,premium
47.0,bengaluru_house_prices,lakh_INR,budget
65.0,bengaluru_house_prices,lakh_INR,standard
48.0,bengaluru_house_prices,lakh_INR,budget
127.0,bengaluru_house_prices,lakh_INR,luxury
123.0,bengaluru_house_prices,lakh_INR,luxury
53.0,bengaluru_house_prices,lakh_INR,standard
42.99,bengaluru_house_prices,lakh_INR,budget
492.0,bengaluru_house_prices,lakh_INR,luxury
338.0,bengaluru_house_prices,lakh_INR,luxury
143.0,bengaluru_house_prices,lakh_INR,luxury
46.0,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
137.0,bengaluru_house_prices,lakh_INR,luxury
50.6,bengaluru_house_prices,lakh_INR,standard
65.0,bengaluru_house_prices,lakh_INR,standard
76.0,bengaluru_house_prices,lakh_INR,premium
110.0,bengaluru_house_prices,lakh_INR,premium
42.0,bengaluru_house_prices,lakh_INR,budget
168.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
84.0,bengaluru_house_prices,lakh_INR,premium
520.0,bengaluru_house_prices,lakh_INR,luxury
34.5,bengaluru_house_prices,lakh_INR,budget
75.0,bengaluru_house_prices,lakh_INR,premium
55.5,bengaluru_house_prices,lakh_INR,standard
55.5,bengaluru_house_prices,lakh_INR,standard
43.0,bengaluru_house_prices,lakh_INR,budget
47.405,bengaluru_house_prices,lakh_INR,budget
34.0,bengaluru_house_prices,lakh_INR,budget
49.27,bengaluru_house_prices,lakh_INR,budget
43.0,bengaluru_house_prices,lakh_INR,budget
66.5,bengaluru_house_prices,lakh_INR,standard
75.0,bengaluru_house_prices,lakh_INR,premium
86.0,bengaluru_house_prices,lakh_INR,premium
24.0,bengaluru_house_prices,lakh_INR,budget
85.0,bengaluru_house_prices,lakh_INR,premium
89.0,bengaluru_house_prices,lakh_INR,premium
320.0,bengaluru_house_prices,lakh_INR,luxury
510.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
80.0,bengaluru_house_prices,lakh_INR,premium
125.0,bengaluru_house_prices,lakh_INR,luxury
66.0,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
57.5,bengaluru_house_prices,lakh_INR,standard
30.38,bengaluru_house_prices,lakh_INR,budget
125.0,bengaluru_house_prices,lakh_INR,luxury
58.27,bengaluru_house_prices,lakh_INR,standard
150.0,bengaluru_house_prices,lakh_INR,luxury
49.5,bengaluru_house_prices,lakh_INR,budget
120.0,bengaluru_house_prices,lakh_INR,premium
45.0,bengaluru_house_prices,lakh_INR,budget
30.0,bengaluru_house_prices,lakh_INR,budget
42.0,bengaluru_house_prices,lakh_INR,budget
110.0,bengaluru_house_prices,lakh_INR,premium
70.0,bengaluru_house_prices,lakh_INR,standard
69.61,bengaluru_house_prices,lakh_INR,standard
169.0,bengaluru_house_prices,lakh_INR,luxury
80.0,bengaluru_house_prices,lakh_INR,premium
119.0,bengaluru_house_prices,lakh_INR,premium
100.0,bengaluru_house_prices,lakh_INR,premium
460.0,bengaluru_house_prices,lakh_INR,luxury
200.5,bengaluru_house_prices,lakh_INR,luxury
290.0,bengaluru_house_prices,lakh_INR,luxury
169.0,bengaluru_house_prices,lakh_INR,luxury
60.0,bengaluru_house_prices,lakh_INR,standard
44.0,bengaluru_house_prices,lakh_INR,budget
302.0,bengaluru_house_prices,lakh_INR,luxury
70.0,bengaluru_house_prices,lakh_INR,standard
250.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
130.0,bengaluru_house_prices,lakh_INR,luxury
60.0,bengaluru_house_prices,lakh_INR,standard
170.0,bengaluru_house_prices,lakh_INR,luxury
150.0,bengaluru_house_prices,lakh_INR,luxury
37.0,bengaluru_house_prices,lakh_INR,budget
25.0,bengaluru_house_prices,lakh_INR,budget
140.0,bengaluru_house_prices,lakh_INR,luxury
500.0,bengaluru_house_prices,lakh_INR,luxury
34.0,bengaluru_house_prices,lakh_INR,budget
36.5,bengaluru_house_prices,lakh_INR,budget
90.0,bengaluru_house_prices,lakh_INR,premium
1200.0,bengaluru_house_prices,lakh_INR,luxury
78.0,bengaluru_house_prices,lakh_INR,premium
77.65,bengaluru_house_prices,lakh_INR,premium
65.26,bengaluru_house_prices,lakh_INR,standard
37.8,bengaluru_house_prices,lakh_INR,budget
175.0,bengaluru_house_prices,lakh_INR,luxury
85.0,bengaluru_house_prices,lakh_INR,premium
34.0,bengaluru_house_prices,lakh_INR,budget
48.0,bengaluru_house_prices,lakh_INR,budget
40.0,bengaluru_house_prices,lakh_INR,budget
60.0,bengaluru_house_prices,lakh_INR,standard
36.0,bengaluru_house_prices,lakh_INR,budget
84.0,bengaluru_house_prices,lakh_INR,premium
68.0,bengaluru_house_prices,lakh_INR,standard
350.0,bengaluru_house_prices,lakh_INR,luxury
36.43,bengaluru_house_prices,lakh_INR,budget
35.99,bengaluru_house_prices,lakh_INR,budget
55.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
62.0,bengaluru_house_prices,lakh_INR,standard
245.0,bengaluru_house_prices,lakh_INR,luxury
85.0,bengaluru_house_prices,lakh_INR,premium
80.0,bengaluru_house_prices,lakh_INR,premium
200.0,bengaluru_house_prices,lakh_INR,luxury
270.0,bengaluru_house_prices,lakh_INR,luxury
14.0,bengaluru_house_prices,lakh_INR,budget
53.6,bengaluru_house_prices,lakh_INR,standard
95.0,bengaluru_house_prices,lakh_INR,premium
324.0,bengaluru_house_prices,lakh_INR,luxury
49.0,bengaluru_house_prices,lakh_INR,budget
100.0,bengaluru_house_prices,lakh_INR,premium
50.0,bengaluru_house_prices,lakh_INR,budget
64.0,bengaluru_house_prices,lakh_INR,standard
50.0,bengaluru_house_prices,lakh_INR,budget
133.0,bengaluru_house_prices,lakh_INR,luxury
168.0,bengaluru_house_prices,lakh_INR,luxury
110.0,bengaluru_house_prices,lakh_INR,premium
31.86,bengaluru_house_prices,lakh_INR,budget
83.0,bengaluru_house_prices,lakh_INR,premium
115.0,bengaluru_house_prices,lakh_INR,premium
40.0,bengaluru_house_prices,lakh_INR,budget
85.0,bengaluru_house_prices,lakh_INR,premium
40.0,bengaluru_house_prices,lakh_INR,budget
38.0,bengaluru_house_prices,lakh_INR,budget
145.0,bengaluru_house_prices,lakh_INR,luxury
253.0,bengaluru_house_prices,lakh_INR,luxury
75.0,bengaluru_house_prices,lakh_INR,premium
48.0,bengaluru_house_prices,lakh_INR,budget
57.0,bengaluru_house_prices,lakh_INR,standard
150.0,bengaluru_house_prices,lakh_INR,luxury
43.0,bengaluru_house_prices,lakh_INR,budget
42.81,bengaluru_house_prices,lakh_INR,budget
550.0,bengaluru_house_prices,lakh_INR,luxury
47.8,bengaluru_house_prices,lakh_INR,budget
52.75,bengaluru_house_prices,lakh_INR,standard
629.0,bengaluru_house_prices,lakh_INR,luxury
46.0,bengaluru_house_prices,lakh_INR,budget
80.0,bengaluru_house_prices,lakh_INR,premium
98.34,bengaluru_house_prices,lakh_INR,premium
38.55,bengaluru_house_prices,lakh_INR,budget
39.0,bengaluru_house_prices,lakh_INR,budget
70.0,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
58.5,bengaluru_house_prices,lakh_INR,standard
27.0,bengaluru_house_prices,lakh_INR,budget
79.5,bengaluru_house_prices,lakh_INR,premium
242.0,bengaluru_house_prices,lakh_INR,luxury
100.0,bengaluru_house_prices,lakh_INR,premium
135.0,bengaluru_house_prices,lakh_INR,luxury
450.0,bengaluru_house_prices,lakh_INR,luxury
47.74,bengaluru_house_prices,lakh_INR,budget
56.8,bengaluru_house_prices,lakh_INR,standard
44.0,bengaluru_house_prices,lakh_INR,budget
98.0,bengaluru_house_prices,lakh_INR,premium
80.0,bengaluru_house_prices,lakh_INR,premium
88.0,bengaluru_house_prices,lakh_INR,premium
100.0,bengaluru_house_prices,lakh_INR,premium
57.0,bengaluru_house_prices,lakh_INR,standard
60.0,bengaluru_house_prices,lakh_INR,standard
62.0,bengaluru_house_prices,lakh_INR,standard
240.0,bengaluru_house_prices,lakh_INR,luxury
200.0,bengaluru_house_prices,lakh_INR,luxury
170.0,bengaluru_house_prices,lakh_INR,luxury
150.0,bengaluru_house_prices,lakh_INR,luxury
158.0,bengaluru_house_prices,lakh_INR,luxury
137.0,bengaluru_house_prices,lakh_INR,luxury
56.0,bengaluru_house_prices,lakh_INR,standard
145.0,bengaluru_house_prices,lakh_INR,luxury
79.0,bengaluru_house_prices,lakh_INR,premium
39.0,bengaluru_house_prices,lakh_INR,budget
86.0,bengaluru_house_prices,lakh_INR,premium
31.9,bengaluru_house_prices,lakh_INR,budget
48.0,bengaluru_house_prices,lakh_INR,budget
350.0,bengaluru_house_prices,lakh_INR,luxury
100.0,bengaluru_house_prices,lakh_INR,premium
55.0,bengaluru_house_prices,lakh_INR,standard
62.0,bengaluru_house_prices,lakh_INR,standard
55.0,bengaluru_house_prices,lakh_INR,standard
110.0,bengaluru_house_prices,lakh_INR,premium
145.0,bengaluru_house_prices,lakh_INR,luxury
92.0,bengaluru_house_prices,lakh_INR,premium
64.23,bengaluru_house_prices,lakh_INR,standard
43.5,bengaluru_house_prices,lakh_INR,budget
65.0,bengaluru_house_prices,lakh_INR,standard
120.0,bengaluru_house_prices,lakh_INR,premium
385.0,bengaluru_house_prices,lakh_INR,luxury
52.0,bengaluru_house_prices,lakh_INR,standard
116.0,bengaluru_house_prices,lakh_INR,premium
46.9,bengaluru_house_prices,lakh_INR,budget
41.9,bengaluru_house_prices,lakh_INR,budget
102.0,bengaluru_house_prices,lakh_INR,premium
53.0,bengaluru_house_prices,lakh_INR,standard
36.85,bengaluru_house_prices,lakh_INR,budget
1000.0,bengaluru_house_prices,lakh_INR,luxury
80.0,bengaluru_house_prices,lakh_INR,premium
43.55,bengaluru_house_prices,lakh_INR,budget
90.0,bengaluru_house_prices,lakh_INR,premium
18.0,bengaluru_house_prices,lakh_INR,budget
39.35,bengaluru_house_prices,lakh_INR,budget
105.0,bengaluru_house_prices,lakh_INR,premium
150.0,bengaluru_house_prices,lakh_INR,luxury
